Schaffhouse,199 ,3 ,196 ,65 ,131 ,222 ,3 ,219 ,68 ,151 ,23 ,1 ,22 ,7 ,15 ,175 ,2 ,173 ,55 ,118 ,24 ,0 ,24 ,6 ,18 
Appenzell Rh.-Ext.,132 ,3 ,129 ,22 ,107 ,159 ,3 ,156 ,23 ,133 ,23 ,0 ,23 ,5 ,18 ,112 ,2 ,110 ,18 ,92 ,24 ,1 ,23 ,0 ,23 
Appenzell Rh.-Int.,28 ,1 ,27 ,5 ,22 ,32 ,1 ,31 ,7 ,24 ,2 ,1 ,1 ,0 ,1 ,23 ,0 ,23 ,5 ,18 ,7 ,0 ,7 ,2 ,5 
Saint-Gall,1 402 ,18 ,1 384 ,460 ,924 ,1 794 ,18 ,1 776 ,507 ,1 269 ,171 ,3 ,168 ,74 ,94 ,1 309 ,14 ,1 295 ,387 ,908 ,314 ,1 ,313 ,46 ,267 
Grisons,686 ,26 ,660 ,114 ,546 ,934 ,27 ,907 ,135 ,772 ,59 ,2 ,57 ,14 ,43 ,640 ,23 ,617 ,96 ,521 ,235 ,2 ,233 ,25 ,208 
Thurgovie,674 ,11 ,663 ,84 ,579 ,829 ,11 ,818 ,89 ,729 ,58 ,3 ,55 ,17 ,38 ,632 ,7 ,625 ,60 ,565 ,139 ,1 ,138 ,12 ,126 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2 111 ,44 ,2 067 ,437 ,1 630 ,2 638 ,49 ,2 589 ,482 ,2 107 ,221 ,10 ,211 ,66 ,145 ,1 978 ,35 ,1 943 ,371 ,1 572 ,439 ,4 ,435 ,45 ,390 
Lucerne,1 105 ,15 ,1 090 ,194 ,896 ,1 390 ,18 ,1 372 ,205 ,1 167 ,127 ,6 ,121 ,34 ,87 ,1 032 ,11 ,1 021 ,159 ,862 ,231 ,1 ,230 ,12 ,218 
Uri,127 ,5 ,122 ,34 ,88 ,165 ,6 ,159 ,42 ,117 ,4 ,0 ,4 ,2 ,2 ,133 ,6 ,127 ,32 ,95 ,28 ,0 ,28 ,8 ,20 
Schwytz,358 ,13 ,345 ,77 ,268 ,437 ,14 ,423 ,82 ,341 ,29 ,3 ,26 ,7 ,19 ,332 ,9 ,323 ,71 ,252 ,76 ,2 ,74 ,4 ,70 
Obwald,98 ,4 ,94 ,27 ,67 ,127 ,4 ,123 ,32 ,91 ,11 ,0 ,11 ,4 ,7 ,92 ,3 ,89 ,24 ,65 ,24 ,1 ,23 ,4 ,19 
Nidwald,87 ,0 ,87 ,23 ,64 ,116 ,0 ,116 ,27 ,89 ,8 ,0 ,8 ,4 ,4 ,84 ,0 ,84 ,19 ,65 ,24 ,0 ,24 ,4 ,20 
Zoug,336 ,7 ,329 ,82 ,247 ,403 ,7 ,396 ,94 ,302 ,42 ,1 ,41 ,15 ,26 ,305 ,6 ,299 ,66 ,233 ,56 ,0 ,56 ,13 ,43 
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1 352 ,18 ,1 334 ,367 ,967 ,1 727 ,19 ,1 708 ,387 ,1 321 ,131 ,2 ,129 ,52 ,77 ,1 281 ,13 ,1 268 ,306 ,962 ,315 ,4 ,311 ,29 ,282 
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,21 491 ,340 ,21 151 ,4 608 ,16 543 ,27 088 ,370 ,26 718 ,5 066 ,21 652 ,2 530 ,76 ,2 454 ,733 ,1 721 ,19 512 ,243 ,19 269 ,3 737 ,15 532 ,5 046 ,51 ,4 995 ,596 ,4 399 
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,3 939 ,77 ,3 862 ,1 001 ,2 861 ,5 048 ,79 ,4 969 ,1 109 ,3 860 ,535 ,20 ,515 ,172 ,343 ,3 541 ,50 ,3 491 ,789 ,2 702 ,972 ,9 ,963 ,148 ,815 
Vaud,2 124 ,37 ,2 087 ,274 ,1 813 ,2 759 ,37 ,2 722 ,304 ,2 418 ,259 ,6 ,253 ,51 ,202 ,1 947 ,25 ,1 922 ,206 ,1 716 ,553 ,6 ,547 ,47 ,500 
Valais,621 ,24 ,597 ,346 ,251 ,795 ,26 ,769 ,402 ,367 ,85 ,7 ,78 ,52 ,26 ,540 ,17 ,523 ,287 ,236 ,170 ,2 ,168 ,63 ,105 
Genève,1 194 ,16 ,1 178 ,381 ,797 ,1 494 ,16 ,1 478 ,403 ,1 075 ,191 ,7 ,184 ,69 ,115 ,1 054 ,8 ,1 046 ,296 ,750 ,249 ,1 ,248 ,38 ,210 
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5 073 ,74 ,4 999 ,1 059 ,3 940 ,6 429 ,81 ,6 348 ,1 162 ,5 186 ,558 ,16 ,542 ,167 ,375 ,4 703 ,52 ,4 651 ,872 ,3 779 ,1 168 ,13 ,1 155 ,123 ,1 032 
Berne,2 898 ,45 ,2 853 ,634 ,2 219 ,3 649 ,51 ,3 598 ,687 ,2 911 ,284 ,9 ,275 ,91 ,184 ,2 721 ,35 ,2 686 ,533 ,2 153 ,644 ,7 ,637 ,63 ,574 
Fribourg,702 ,11 ,691 ,160 ,531 ,903 ,11 ,892 ,173 ,719 ,90 ,1 ,89 ,27 ,62 ,647 ,8 ,639 ,127 ,512 ,166 ,2 ,164 ,19 ,145 
Soleure,881 ,9 ,872 ,113 ,759 ,1 116 ,10 ,1 106 ,125 ,981 ,97 ,4 ,93 ,23 ,70 ,815 ,4 ,811 ,91 ,720 ,204 ,2 ,202 ,11 ,191 
Neuchâtel,425 ,6 ,419 ,92 ,327 ,536 ,6 ,530 ,108 ,422 ,72 ,1 ,71 ,20 ,51 ,358 ,3 ,355 ,70 ,285 ,106 ,2 ,104 ,18 ,86 
Jura,167 ,3 ,164 ,60 ,104 ,225 ,3 ,222 ,69 ,153 ,15 ,1 ,14 ,6 ,8 ,162 ,2 ,160 ,51 ,109 ,48 ,0 ,48 ,12 ,36 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2 764 ,33 ,2 731 ,530 ,2 201 ,3 404 ,35 ,3 369 ,582 ,2 787 ,357 ,8 ,349 ,103 ,246 ,2 465 ,24 ,2 441 ,421 ,2 020 ,582 ,3 ,579 ,58 ,521 
Bâle-Ville,572 ,2 ,570 ,117 ,453 ,659 ,2 ,657 ,129 ,528 ,117 ,0 ,117 ,36 ,81 ,444 ,2 ,442 ,79 ,363 ,98 ,0 ,98 ,14 ,84 
Bâle-Campagne,701 ,6 ,695 ,114 ,581 ,889 ,7 ,882 ,121 ,761 ,95 ,3 ,92 ,27 ,65 ,612 ,3 ,609 ,85 ,524 ,182 ,1 ,181 ,9 ,172 
Argovie,1 491 ,25 ,1 466 ,299 ,1 167 ,1 856 ,26 ,1 830 ,332 ,1 498 ,145 ,5 ,140 ,40 ,100 ,1 409 ,19 ,1 390 ,257 ,1 133 ,302 ,2 ,300 ,35 ,265 
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3 218 ,47 ,3 171 ,536 ,2 635 ,3 889 ,53 ,3 836 ,578 ,3 258 ,447 ,18 ,429 ,109 ,320 ,2 723 ,29 ,2 694 ,400 ,2 294 ,719 ,6 ,713 ,69 ,644 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,2 906 ,57 ,2 849 ,654 ,2 195 ,3 713 ,68 ,3 645 ,730 ,2 915 ,307 ,8 ,299 ,84 ,215 ,2 682 ,49 ,2 633 ,558 ,2 075 ,724 ,11 ,713 ,88 ,625 
Glaris,87 ,1 ,86 ,22 ,64 ,101 ,1 ,100 ,23 ,77 ,6 ,0 ,6 ,4 ,2 ,81 ,1 ,80 ,17 ,63 ,14 ,0 ,14 ,2 ,12 
Schaffhouse,205 ,3 ,202 ,59 ,143 ,236 ,3 ,233 ,61 ,172 ,25 ,1 ,24 ,8 ,16 ,170 ,1 ,169 ,50 ,119 ,41 ,1 ,40 ,3 ,37 
Appenzell Rh.-Ext.,138 ,1 ,137 ,14 ,123 ,171 ,1 ,170 ,14 ,156 ,17 ,0 ,17 ,3 ,14 ,129 ,1 ,128 ,11 ,117 ,25 ,0 ,25 ,0 ,25 
Appenzell Rh.-Int.,31 ,1 ,30 ,4 ,26 ,36 ,1 ,35 ,4 ,31 ,5 ,0 ,5 ,1 ,4 ,25 ,1 ,24 ,3 ,21 ,6 ,0 ,6 ,0 ,6 
Saint-Gall,1 197 ,23 ,1 174 ,388 ,786 ,1 524 ,24 ,1 500 ,446 ,1 054 ,134 ,3 ,131 ,47 ,84 ,1 112 ,18 ,1 094 ,338 ,756 ,278 ,3 ,275 ,61 ,214 
Grisons,624 ,18 ,606 ,93 ,513 ,849 ,28 ,821 ,102 ,719 ,59 ,3 ,56 ,7 ,49 ,577 ,20 ,557 ,82 ,475 ,213 ,5 ,208 ,13 ,195 
Thurgovie,624 ,10 ,614 ,74 ,540 ,796 ,10 ,786 ,80 ,706 ,61 ,1 ,60 ,14 ,46 ,588 ,7 ,581 ,57 ,524 ,147 ,2 ,145 ,9 ,136 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2 084 ,36 ,2 048 ,412 ,1 636 ,2 682 ,38 ,2 644 ,462 ,2 182 ,191 ,2 ,189 ,48 ,141 ,1 947 ,28 ,1 919 ,345 ,1 574 ,544 ,8 ,536 ,69 ,467 
Lucerne,1 118 ,18 ,1 100 ,207 ,893 ,1 446 ,19 ,1 427 ,237 ,1 190 ,116 ,1 ,115 ,28 ,87 ,1 029 ,14 ,1 015 ,163 ,852 ,301 ,4 ,297 ,46 ,251 
Uri,104 ,4 ,100 ,19 ,81 ,139 ,4 ,135 ,24 ,111 ,4 ,0 ,4 ,0 ,4 ,99 ,4 ,95 ,19 ,76 ,36 ,0 ,36 ,5 ,31 
Schwytz,330 ,9 ,321 ,58 ,263 ,435 ,10 ,425 ,63 ,362 ,25 ,1 ,24 ,4 ,20 ,320 ,6 ,314 ,52 ,262 ,90 ,3 ,87 ,7 ,80 
Obwald,100 ,0 ,100 ,16 ,84 ,122 ,0 ,122 ,17 ,105 ,12 ,0 ,12 ,5 ,7 ,88 ,0 ,88 ,10 ,78 ,22 ,0 ,22 ,2 ,20 
Nidwald,94 ,2 ,92 ,12 ,80 ,112 ,2 ,110 ,12 ,98 ,5 ,0 ,5 ,3 ,2 ,88 ,2 ,86 ,9 ,77 ,19 ,0 ,19 ,0 ,19 
Zoug,338 ,3 ,335 ,100 ,235 ,428 ,3 ,425 ,109 ,316 ,29 ,0 ,29 ,8 ,21 ,323 ,2 ,321 ,92 ,229 ,76 ,1 ,75 ,9 ,66 
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1 507 ,16 ,1 491 ,416 ,1 075 ,1 923 ,16 ,1 907 ,443 ,1 464 ,135 ,4 ,131 ,50 ,81 ,1 451 ,11 ,1 440 ,352 ,1 088 ,337 ,1 ,336 ,41 ,295 
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,21 706 ,373 ,21 333 ,4 614 ,16 719 ,27 163 ,409 ,26 754 ,5 059 ,21 695 ,2 423 ,69 ,2 354 ,707 ,1 647 ,19 683 ,275 ,19 408 ,3 743 ,15 665 ,5 057 ,65 ,4 992 ,609 ,4 383 
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,3 958 ,79 ,3 879 ,1 018 ,2 861 ,5 088 ,95 ,4 993 ,1 135 ,3 858 ,458 ,16 ,442 ,164 ,278 ,3 627 ,61 ,3 566 ,808 ,2 758 ,1 003 ,18 ,985 ,163 ,822 
Vaud,2 111 ,42 ,2 069 ,279 ,1 790 ,2 762 ,45 ,2 717 ,301 ,2 416 ,216 ,8 ,208 ,40 ,168 ,1 963 ,32 ,1 931 ,218 ,1 713 ,583 ,5 ,578 ,43 ,535 
Valais,621 ,22 ,599 ,357 ,242 ,855 ,34 ,821 ,435 ,386 ,66 ,1 ,65 ,43 ,22 ,562 ,20 ,542 ,296 ,246 ,227 ,13 ,214 ,96 ,118 
Genève,1 226 ,15 ,1 211 ,382 ,829 ,1 471 ,16 ,1 455 ,399 ,1 056 ,176 ,7 ,169 ,81 ,88 ,1 102 ,9 ,1 093 ,294 ,799 ,193 ,0 ,193 ,24 ,169 
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5 162 ,85 ,5 077 ,1 163 ,3 914 ,6 418 ,89 ,6 329 ,1 265 ,5 064 ,503 ,13 ,490 ,152 ,338 ,4 756 ,64 ,4 692 ,977 ,3 715 ,1 159 ,12 ,1 147 ,136 ,1 011 
Berne,2 988 ,48 ,2 940 ,731 ,2 209 ,3 660 ,51 ,3 609 ,785 ,2 824 ,268 ,9 ,259 ,90 ,169 ,2 748 ,36 ,2 712 ,624 ,2 088 ,644 ,6 ,638 ,71 ,567 
Fribourg,738 ,14 ,724 ,137 ,587 ,969 ,14 ,955 ,157 ,798 ,64 ,3 ,61 ,17 ,44 ,715 ,11 ,704 ,118 ,586 ,190 ,0 ,190 ,22 ,168 
Soleure,868 ,14 ,854 ,140 ,714 ,1 083 ,14 ,1 069 ,146 ,923 ,91 ,1 ,90 ,28 ,62 ,794 ,10 ,784 ,101 ,683 ,198 ,3 ,195 ,17 ,178 
Neuchâtel,406 ,6 ,400 ,109 ,291 ,490 ,7 ,483 ,124 ,359 ,66 ,0 ,66 ,15 ,51 ,346 ,5 ,341 ,92 ,249 ,78 ,2 ,76 ,17 ,59 
Jura,162 ,3 ,159 ,46 ,113 ,216 ,3 ,213 ,53 ,160 ,14 ,0 ,14 ,2 ,12 ,153 ,2 ,151 ,42 ,109 ,49 ,1 ,48 ,9 ,39 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2 803 ,39 ,2 764 ,500 ,2 264 ,3 446 ,41 ,3 405 ,537 ,2 868 ,378 ,6 ,372 ,102 ,270 ,2 477 ,29 ,2 448 ,383 ,2 065 ,591 ,6 ,585 ,52 ,533 
Bâle-Ville,607 ,6 ,601 ,132 ,469 ,694 ,6 ,688 ,137 ,551 ,125 ,0 ,125 ,34 ,91 ,481 ,6 ,475 ,92 ,383 ,88 ,0 ,88 ,11 ,77 
Bâle-Campagne,654 ,10 ,644 ,93 ,551 ,815 ,10 ,805 ,97 ,708 ,77 ,2 ,75 ,26 ,49 ,584 ,8 ,576 ,63 ,513 ,154 ,0 ,154 ,8 ,146 
Argovie,1 542 ,23 ,1 519 ,275 ,1 244 ,1 937 ,25 ,1 912 ,303 ,1 609 ,176 ,4 ,172 ,42 ,130 ,1 412 ,15 ,1 397 ,228 ,1 169 ,349 ,6 ,343 ,33 ,310 
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3 152 ,44 ,3 108 ,586 ,2 522 ,3 839 ,47 ,3 792 ,646 ,3 146 ,402 ,8 ,394 ,113 ,281 ,2 747 ,33 ,2 714 ,442 ,2 272 ,690 ,6 ,684 ,91 ,593 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3 082 ,72 ,3 010 ,541 ,2 469 ,3 881 ,79 ,3 802 ,597 ,3 205 ,308 ,15 ,293 ,65 ,228 ,2 772 ,52 ,2 720 ,459 ,2 261 ,801 ,12 ,789 ,73 ,716 
Glaris,113 ,4 ,109 ,25 ,84 ,144 ,7 ,137 ,27 ,110 ,9 ,1 ,8 ,5 ,3 ,94 ,3 ,91 ,21 ,70 ,41 ,3 ,38 ,1 ,37 
Schaffhouse,197 ,5 ,192 ,68 ,124 ,229 ,5 ,224 ,72 ,152 ,24 ,2 ,22 ,7 ,15 ,163 ,3 ,160 ,59 ,101 ,42 ,0 ,42 ,6 ,36 
Appenzell Rh.-Ext.,141 ,4 ,137 ,18 ,119 ,187 ,4 ,183 ,22 ,161 ,12 ,1 ,11 ,2 ,9 ,137 ,3 ,134 ,16 ,118 ,38 ,0 ,38 ,4 ,34 
Appenzell Rh.-Int.,41 ,0 ,41 ,6 ,35 ,50 ,0 ,50 ,7 ,43 ,3 ,0 ,3 ,1 ,2 ,37 ,0 ,37 ,6 ,31 ,10 ,0 ,10 ,0 ,10 
Saint-Gall,1 240 ,22 ,1 218 ,236 ,982 ,1 559 ,24 ,1 535 ,256 ,1 279 ,136 ,3 ,133 ,29 ,104 ,1 117 ,16 ,1 101 ,193 ,908 ,306 ,5 ,301 ,34 ,267 
Grisons,666 ,21 ,645 ,100 ,545 ,858 ,23 ,835 ,115 ,720 ,65 ,2 ,63 ,9 ,54 ,584 ,18 ,566 ,86 ,480 ,209 ,3 ,206 ,20 ,186 
Thurgovie,684 ,16 ,668 ,88 ,580 ,854 ,16 ,838 ,98 ,740 ,59 ,6 ,53 ,12 ,41 ,640 ,9 ,631 ,78 ,553 ,155 ,1 ,154 ,8 ,146 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2 188 ,31 ,2 157 ,449 ,1 708 ,2 761 ,34 ,2 727 ,494 ,2 233 ,246 ,6 ,240 ,66 ,174 ,2 016 ,22 ,1 994 ,368 ,1 626 ,499 ,6 ,493 ,60 ,433 
Lucerne,1 210 ,12 ,1 198 ,221 ,977 ,1 551 ,13 ,1 538 ,242 ,1 296 ,130 ,3 ,127 ,31 ,96 ,1 161 ,6 ,1 155 ,187 ,968 ,260 ,4 ,256 ,24 ,232 
Uri,118 ,2 ,116 ,27 ,89 ,134 ,2 ,132 ,27 ,105 ,11 ,0 ,11 ,2 ,9 ,92 ,2 ,90 ,23 ,67 ,31 ,0 ,31 ,2 ,29 
Schwytz,367 ,8 ,359 ,57 ,302 ,477 ,8 ,469 ,63 ,406 ,36 ,2 ,34 ,9 ,25 ,336 ,6 ,330 ,47 ,283 ,105 ,0 ,105 ,7 ,98 
Obwald,93 ,5 ,88 ,20 ,68 ,107 ,5 ,102 ,22 ,80 ,13 ,0 ,13 ,3 ,10 ,78 ,5 ,73 ,15 ,58 ,16 ,0 ,16 ,4 ,12 
Nidwald,85 ,1 ,84 ,15 ,69 ,93 ,1 ,92 ,15 ,77 ,12 ,1 ,11 ,6 ,5 ,68 ,0 ,68 ,8 ,60 ,13 ,0 ,13 ,1 ,12 
Zoug,315 ,3 ,312 ,109 ,203 ,399 ,5 ,394 ,125 ,269 ,44 ,0 ,44 ,15 ,29 ,281 ,3 ,278 ,88 ,190 ,74 ,2 ,72 ,22 ,50 
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1 361 ,23 ,1 338 ,357 ,981 ,1 730 ,24 ,1 706 ,385 ,1 321 ,128 ,5 ,123 ,45 ,78 ,1 288 ,14 ,1 274 ,306 ,968 ,314 ,5 ,309 ,34 ,275 
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,22 891 ,478 ,22 413 ,4 912 ,17 501 ,29 256 ,510 ,28 746 ,5 528 ,23 218 ,2 521 ,95 ,2 426 ,695 ,1 731 ,20 925 ,343 ,20 582 ,4 014 ,16 568 ,5 810 ,72 ,5 738 ,819 ,4 919 
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,4 390 ,103 ,4 287 ,1 061 ,3 226 ,5 784 ,113 ,5 671 ,1 216 ,4 455 ,538 ,17 ,521 ,166 ,355 ,4 028 ,71 ,3 957 ,861 ,3 096 ,1 218 ,25 ,1 193 ,189 ,1 004 
Vaud,2 353 ,53 ,2 300 ,339 ,1 961 ,3 144 ,56 ,3 088 ,383 ,2 705 ,229 ,5 ,224 ,50 ,174 ,2 210 ,37 ,2 173 ,277 ,1 896 ,705 ,14 ,691 ,56 ,635 
Valais,718 ,26 ,692 ,356 ,336 ,981 ,29 ,952 ,433 ,519 ,88 ,5 ,83 ,43 ,40 ,644 ,17 ,627 ,298 ,329 ,249 ,7 ,242 ,92 ,150 
Genève,1 319 ,24 ,1 295 ,366 ,929 ,1 659 ,28 ,1 631 ,400 ,1 231 ,221 ,7 ,214 ,73 ,141 ,1 174 ,17 ,1 157 ,286 ,871 ,264 ,4 ,260 ,41 ,219 
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5 518 ,130 ,5 388 ,1 216 ,4 172 ,7 051 ,135 ,6 916 ,1 366 ,5 550 ,505 ,24 ,481 ,157 ,324 ,5 150 ,93 ,5 057 ,1 004 ,4 053 ,1 396 ,18 ,1 378 ,205 ,1 173 
Berne,3 192 ,67 ,3 125 ,756 ,2 369 ,3 993 ,69 ,3 924 ,841 ,3 083 ,290 ,13 ,277 ,92 ,185 ,2 972 ,46 ,2 926 ,633 ,2 293 ,731 ,10 ,721 ,116 ,605 
Fribourg,751 ,25 ,726 ,157 ,569 ,1 089 ,25 ,1 064 ,194 ,870 ,67 ,4 ,63 ,14 ,49 ,742 ,19 ,723 ,137 ,586 ,280 ,2 ,278 ,43 ,235 
Soleure,947 ,14 ,933 ,129 ,804 ,1 205 ,15 ,1 190 ,138 ,1 052 ,74 ,0 ,74 ,20 ,54 ,880 ,13 ,867 ,101 ,766 ,251 ,2 ,249 ,17 ,232 
Neuchâtel,446 ,16 ,430 ,124 ,306 ,528 ,18 ,510 ,133 ,377 ,59 ,5 ,54 ,27 ,27 ,379 ,10 ,369 ,91 ,278 ,90 ,3 ,87 ,15 ,72 
Jura,182 ,8 ,174 ,50 ,124 ,236 ,8 ,228 ,60 ,168 ,15 ,2 ,13 ,4 ,9 ,177 ,5 ,172 ,42 ,130 ,44 ,1 ,43 ,14 ,29 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2 699 ,46 ,2 653 ,517 ,2 136 ,3 371 ,50 ,3 321 ,577 ,2 744 ,359 ,15 ,344 ,85 ,259 ,2 446 ,30 ,2 416 ,425 ,1 991 ,566 ,5 ,561 ,67 ,494 
Bâle-Ville,528 ,3 ,525 ,96 ,429 ,602 ,3 ,599 ,102 ,497 ,116 ,1 ,115 ,21 ,94 ,413 ,1 ,412 ,72 ,340 ,73 ,1 ,72 ,9 ,63 
Bâle-Campagne,667 ,8 ,659 ,109 ,550 ,859 ,9 ,850 ,115 ,735 ,89 ,6 ,83 ,28 ,55 ,613 ,3 ,610 ,78 ,532 ,157 ,0 ,157 ,9 ,148 
Argovie,1 504 ,35 ,1 469 ,312 ,1 157 ,1 910 ,38 ,1 872 ,360 ,1 512 ,154 ,8 ,146 ,36 ,110 ,1 420 ,26 ,1 394 ,275 ,1 119 ,336 ,4 ,332 ,49 ,283 
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3 441 ,57 ,3 384 ,627 ,2 757 ,4 223 ,60 ,4 163 ,702 ,3 461 ,427 ,14 ,413 ,102 ,311 ,2 985 ,40 ,2 945 ,485 ,2 460 ,811 ,6 ,805 ,115 ,690 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3 120 ,82 ,3 038 ,580 ,2 458 ,4 015 ,89 ,3 926 ,661 ,3 265 ,358 ,18 ,340 ,75 ,265 ,2 820 ,63 ,2 757 ,475 ,2 282 ,837 ,8 ,829 ,111 ,718 
Glaris,100 ,4 ,96 ,19 ,77 ,121 ,4 ,117 ,19 ,98 ,19 ,2 ,17 ,3 ,14 ,85 ,2 ,83 ,14 ,69 ,17 ,0 ,17 ,2 ,15 
Schaffhouse,184 ,3 ,181 ,61 ,120 ,225 ,3 ,222 ,73 ,149 ,26 ,0 ,26 ,8 ,18 ,162 ,1 ,161 ,54 ,107 ,37 ,2 ,35 ,11 ,24 
Appenzell Rh.-Ext.,153 ,1 ,152 ,18 ,134 ,193 ,1 ,192 ,21 ,171 ,18 ,0 ,18 ,2 ,16 ,131 ,0 ,131 ,17 ,114 ,44 ,1 ,43 ,2 ,41 
Appenzell Rh.-Int.,38 ,2 ,36 ,6 ,30 ,46 ,2 ,44 ,6 ,38 ,5 ,0 ,5 ,1 ,4 ,35 ,2 ,33 ,5 ,28 ,6 ,0 ,6 ,0 ,6 
Saint-Gall,1 285 ,30 ,1 255 ,284 ,971 ,1 644 ,35 ,1 609 ,332 ,1 277 ,152 ,8 ,144 ,42 ,102 ,1 152 ,24 ,1 128 ,228 ,900 ,340 ,3 ,337 ,62 ,275 
Grisons,692 ,23 ,669 ,101 ,568 ,942 ,25 ,917 ,110 ,807 ,66 ,1 ,65 ,8 ,57 ,628 ,22 ,606 ,80 ,526 ,248 ,2 ,246 ,22 ,224 
Thurgovie,668 ,19 ,649 ,91 ,558 ,844 ,19 ,825 ,100 ,725 ,72 ,7 ,65 ,11 ,54 ,627 ,12 ,615 ,77 ,538 ,145 ,0 ,145 ,12 ,133 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2 258 ,31 ,2 227 ,525 ,1 702 ,2 872 ,34 ,2 838 ,571 ,2 267 ,224 ,2 ,222 ,66 ,156 ,2 082 ,27 ,2 055 ,434 ,1 621 ,566 ,5 ,561 ,71 ,490 
Lucerne,1 184 ,9 ,1 175 ,280 ,895 ,1 481 ,10 ,1 471 ,297 ,1 174 ,127 ,2 ,125 ,43 ,82 ,1 074 ,6 ,1 068 ,229 ,839 ,280 ,2 ,278 ,25 ,253 
Uri,116 ,4 ,112 ,25 ,87 ,129 ,4 ,125 ,26 ,99 ,8 ,0 ,8 ,2 ,6 ,100 ,4 ,96 ,19 ,77 ,21 ,0 ,21 ,5 ,16 
Schwytz,404 ,12 ,392 ,66 ,326 ,544 ,14 ,530 ,79 ,451 ,37 ,0 ,37 ,9 ,28 ,392 ,11 ,381 ,55 ,326 ,115 ,3 ,112 ,15 ,97 
Obwald,97 ,3 ,94 ,16 ,78 ,124 ,3 ,121 ,17 ,104 ,5 ,0 ,5 ,0 ,5 ,93 ,3 ,90 ,14 ,76 ,26 ,0 ,26 ,3 ,23 
Nidwald,112 ,1 ,111 ,22 ,89 ,134 ,1 ,133 ,23 ,110 ,9 ,0 ,9 ,5 ,4 ,100 ,1 ,99 ,16 ,83 ,25 ,0 ,25 ,2 ,23 
Zoug,345 ,2 ,343 ,116 ,227 ,460 ,2 ,458 ,129 ,329 ,38 ,0 ,38 ,7 ,31 ,323 ,2 ,321 ,101 ,220 ,99 ,0 ,99 ,21 ,78 
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1 465 ,29 ,1 436 ,386 ,1 050 ,1 940 ,29 ,1 911 ,435 ,1 476 ,110 ,5 ,105 ,44 ,61 ,1 414 ,19 ,1 395 ,330 ,1 065 ,416 ,5 ,411 ,61 ,350 
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,23 840 ,499 ,23 341 ,5 173 ,18 168 ,30 644 ,546 ,30 098 ,5 862 ,24 236 ,2 530 ,91 ,2 439 ,720 ,1 719 ,22 005 ,371 ,21 634 ,4 297 ,17 337 ,6 109 ,84 ,6 025 ,845 ,5 180 
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,4 530 ,101 ,4 429 ,1 088 ,3 341 ,5 957 ,112 ,5 845 ,1 222 ,4 623 ,535 ,13 ,522 ,149 ,373 ,4 189 ,81 ,4 108 ,912 ,3 196 ,1 233 ,18 ,1 215 ,161 ,1 054 
Vaud,2 421 ,52 ,2 369 ,266 ,2 103 ,3 230 ,61 ,3 169 ,299 ,2 870 ,259 ,6 ,253 ,42 ,211 ,2 245 ,41 ,2 204 ,211 ,1 993 ,726 ,14 ,712 ,46 ,666 
Valais,761 ,27 ,734 ,402 ,332 ,1 037 ,29 ,1 008 ,476 ,532 ,84 ,1 ,83 ,42 ,41 ,707 ,25 ,682 ,355 ,327 ,246 ,3 ,243 ,79 ,164 
Genève,1 348 ,22 ,1 326 ,420 ,906 ,1 690 ,22 ,1 668 ,447 ,1 221 ,192 ,6 ,186 ,65 ,121 ,1 237 ,15 ,1 222 ,346 ,876 ,261 ,1 ,260 ,36 ,224 
,,,,,,,,,,,,,,,,,,,,,,,,,
